Function,Memory_Size,Max_Memory_Used,Duration,Billed_Duration,UTC_Timestamp,RequestId
f1,256,40,4.51,5,1664448442.0,56f4a398-b3a4-4573-b4ad-f8cfe769dfa2
f1,256,40,4.02,5,1664448448.0,3995e1b9-dd73-4e63-bfd7-d63d5571f612
f1,256,40,4.35,5,1664448454.0,852f462a-e7e4-473d-93eb-4ba012a5bb9f
f1,256,40,4.85,5,1664448460.0,9e42efe5-eeb7-4b13-91e8-483414fe60a7
f1,256,40,11.61,12,1664448465.0,8d1f40ad-74b2-480a-ac64-8bd88d164ca7
f1,256,40,11.2,12,1664448471.0,f7a891eb-68c7-4240-9971-1d234c38100a
f1,256,40,18.19,19,1664448476.0,4b26df75-8392-45dc-88c4-611490cbb876
f1,256,40,9.28,10,1664448481.0,7b84d607-d299-407c-bcbf-a32628709220
f1,256,40,4.36,5,1664448486.0,f8fec83e-f0de-4583-97ec-443efe2fecb6
f1,256,40,18.52,19,1664448491.0,434a0272-8364-4a6e-89d3-ebe5b6ccc493
f1,256,40,12.63,13,1664448496.0,7427453f-0c1e-473f-9332-e817a8074ed2
f1,256,40,4.55,5,1664448501.0,c651db35-2bcd-4501-849e-cfea35c26089
f1,256,40,4.69,5,1664448506.0,6490c9f6-9335-471e-866a-bfb14c6aa253
f1,256,40,4.68,5,1664448511.0,cb73b7ba-c299-44bb-8cea-b8f3e188c0cf
f1,256,40,4.43,5,1664448516.0,fe984539-c615-402e-85d6-d4163dd97da5
f1,256,40,4.32,5,1664448521.0,88db01ea-f37f-430a-96a9-6c23a414e245
f1,256,40,11.88,12,1664448526.0,32167387-7000-4d8f-9909-7389918655c2
f1,256,40,4.28,5,1664448531.0,856fced7-f846-4dac-8105-53c52dd1c693
f1,256,40,4.64,5,1664448536.0,47c62364-03e6-4511-9e2e-bd3dbaffda78
f1,256,40,17.03,18,1664448541.0,5bd1fc35-5feb-4f32-b072-214efe7792ce
f1,256,40,4.16,5,1664448546.0,7e532616-0d4f-40d6-b317-1294ce34698d
f1,256,40,4.81,5,1664448551.0,0ef54a0a-3b50-4b3c-bbd3-9946f339c83d
f1,256,40,15.79,16,1664448556.0,bc529fe0-7b83-46b9-b0cb-58bd582ca99d
f1,256,40,16.14,17,1664448562.0,9b97148b-99f8-469f-b63c-31c26e6388bd
f1,256,40,4.27,5,1664448567.0,a14e8460-0c77-4a77-acdf-1bc7a6a6e0bd
f1,256,40,4.36,5,1664448572.0,7c2f5c40-8c46-4f61-86e8-b3a4a24097f0
f1,256,40,4.27,5,1664448577.0,0bdf220f-9efb-4f18-be2d-acf9d7011cf4
f1,256,40,4.31,5,1664448582.0,6eb5f3b9-b193-443c-91c5-1a190ac97f0d
f1,256,40,23.15,24,1664448587.0,9ad6ed99-d6a6-44e0-8c87-67d59aed7abe
f1,256,40,4.45,5,1664448592.0,6906f877-2850-4bd7-95d6-abb111f1d118
f1,256,40,11.18,12,1664448597.0,4006a388-2018-446b-837e-1748b031e490
f1,256,40,4.78,5,1664448602.0,3d413409-394a-4b2b-9fbc-bf76b71678d8
f1,256,40,6.17,7,1664448607.0,4438a28f-8a99-41e1-bb14-f2e7144c20f5
f1,256,40,12.53,13,1664448612.0,6bc16d7f-096b-4ee1-9a15-6b9d641e21c1
f1,256,40,4.25,5,1664448617.0,fcb2d472-55b6-422a-bf7f-04a73cfa8de8
f1,256,40,15.47,16,1664448622.0,e98e8c17-749a-44fe-a9f4-fd2c66fd2ce4
f1,256,40,4.22,5,1664448627.0,891dcb6d-1cae-4587-87ce-cd95fdc8984c
f1,256,40,12.0,13,1664448632.0,f187711d-2ed6-4b8b-92e0-1c3510158dae
f1,256,40,4.76,5,1664448637.0,a710293d-70f8-4f42-9fe1-9ef851973137
f1,256,40,4.3,5,1664448642.0,43883f88-ec58-4776-8afc-1203176f16a5
f1,256,40,4.35,5,1664448647.0,097cafb0-c075-4f7a-b443-569eb126eec3
f1,256,40,4.35,5,1664448652.0,c2401e21-a769-4c40-83ca-bc0e2788c6ee
f1,256,40,4.24,5,1664448658.0,d318da49-aadd-4c77-b7a3-4e095e1570db
