Function,Memory_Size,Max_Memory_Used,Duration,Billed_Duration,UTC_Timestamp,RequestId
f1,1280,38,284.37,285,1641244288.0,5a821fce-1e1c-4b6f-aae1-f32e39861fdd
f1,1280,38,281.46,282,1641244298.0,1438b0c5-611f-40eb-a4c4-90c94a32a47a
f1,1280,38,280.39,281,1641244339.0,81a5bdf1-c193-419d-8561-c0d4fada9084
f1,1280,38,288.76,289,1641244359.0,1819d342-be47-42fa-945e-e5e43399ae56
f1,1280,38,280.14,281,1641244379.0,92a59f8f-26d9-4bfa-b79f-d33b67f777f8
f1,1280,38,287.52,288,1641244389.0,9066cf32-feae-4c8d-9753-35b79a77cc0d
f1,1280,38,280.84,281,1641244461.0,b2166617-4231-4ef6-a31a-8bc36cacbb50
f1,1280,38,281.39,282,1641244501.0,9a7b1253-8540-4540-bc78-4c939b0cc9be
f1,1280,39,287.22,288,1641244511.0,8861ffb6-ce1f-479b-9076-133b99ea8da5
f1,1280,39,281.47,282,1641244532.0,3a8ec285-b6e8-4ee9-a0be-6fcec5361873
f1,1280,39,280.33,281,1641244552.0,980096e9-01e3-4df4-a576-bbd78db36fc2
f1,1280,39,280.43,281,1641244562.0,0ae57e78-4bff-4e47-98a6-1d49ed0690d0
f1,1280,39,280.5,281,1641244572.0,c24a3cf1-dcbb-4d1e-88a4-0dcc25dd0306
f1,1280,39,288.69,289,1641244593.0,12986dd1-627d-4c15-849b-b8d33669d2db
f1,1280,39,278.78,279,1641244603.0,f6de024a-f052-4c0a-ab93-26ea4819d18f
f1,1280,39,288.66,289,1641244613.0,e52d919e-ddc0-4d74-883c-e502fbccf46a
f1,1280,39,289.18,290,1641244633.0,195f3845-5aa9-4215-bbb9-11fc6ead2899
f1,1280,39,285.23,286,1641244654.0,2fd81b1e-b15f-450e-b283-35bcb1e0a38c
f1,1280,39,288.18,289,1641244664.0,55632603-8b1b-41ad-a791-34695b47d802
f1,1280,39,280.64,281,1641244674.0,19d258c5-2b06-469b-b629-299c9dd6aeec
f1,1280,39,281.48,282,1641244684.0,e3f90a31-45cf-48fa-bcd6-2cc3498e3be0
f1,1280,39,280.58,281,1641244694.0,dd96464b-3b9a-4864-9b47-b6e233ba5b55
f1,1280,39,287.51,288,1641244704.0,e7cfdeb7-619c-4bb3-b76b-a5918e552ea5
f1,1280,39,280.69,281,1641244725.0,58a78819-4897-471f-b776-b4f80016d134
f1,1280,39,284.76,285,1641244745.0,3859e94c-539c-43a7-a895-40e3cb3a3bc0
f1,1280,39,288.41,289,1641244786.0,f23030f4-f1fe-4c4e-a2b2-2e4de81c528a
f1,1280,39,284.54,285,1641244796.0,ec32849c-68b3-4c8c-b77c-8f139f07ff08
f1,1280,39,280.6,281,1641244816.0,549fcaa8-6e35-4ee1-915e-05105178963e
f1,1280,39,280.4,281,1641244836.0,d9142f23-6211-46f7-89f4-584aa7c4660b
f1,1280,39,280.29,281,1641244847.0,a7e2f9dd-5cb1-4844-9692-3a169620f246
f1,1280,39,288.58,289,1641244887.0,5d17c6d7-469b-461c-b67f-d478838c3df4
f1,1280,39,285.5,286,1641244898.0,3d5839f8-1887-4c6a-a2aa-0ee5311e71b3
f1,1280,39,284.51,285,1641244908.0,7809b668-98a6-4b54-b10f-226eeffd862e
f1,1280,39,284.53,285,1641244918.0,d33c4164-f26a-4b83-a6da-71ec24ee7d4f
f1,1280,39,280.01,281,1641244928.0,f07b8f45-404c-4baf-9067-b8df01db3908
f1,1280,39,285.23,286,1641244948.0,0b1306c1-ea0e-417c-8f20-136c3bac3385
f1,1280,39,284.84,285,1641244958.0,cd97073a-3b8d-4055-93ed-abedce14808f
f1,1280,39,279.96,280,1641244969.0,11335295-9813-44d8-bb63-786019a43258
f1,1280,39,288.96,289,1641244979.0,a51e6d58-79f7-45f5-b27c-68a652dda45a
f1,1280,39,281.81,282,1641244999.0,0caa4560-4038-442f-b2b6-c83c1c7dd688
f1,1280,39,281.07,282,1641245029.0,76af1e38-4a6f-40f5-8334-13ee63187e2b
f1,1280,39,284.72,285,1641245050.0,36bacda9-8af0-4c9a-ba7c-13a7e441c955
f1,1280,39,280.35,281,1641245060.0,50de4e7e-d1f6-4372-a241-8020914ba544
f1,1280,39,280.55,281,1641245070.0,bdc4d5ea-6722-47cf-be32-24158f9f3cb9
f1,1280,39,288.88,289,1641245080.0,834561eb-2622-4c67-b34c-1aa01656bbd9
f1,1280,39,280.17,281,1641245090.0,76aedb2f-90ec-4c78-a60f-55e8266ec3c5
f1,1280,39,284.49,285,1641245131.0,6c3f838c-78a4-4d03-8970-77297cb999fa
f1,1280,39,280.2,281,1641245141.0,8ba02d31-4d0e-4ba6-99cb-c0a5423318cc
f1,1280,39,280.56,281,1641245151.0,26f78e7e-28b2-4672-974b-c21bd9325614
f1,1280,39,284.42,285,1641245162.0,630f62e2-2a2f-4bcf-8277-6dd8a564260a
f1,1280,39,284.23,285,1641245172.0,45b9404d-626f-46b2-b46b-70f527b22bda
f1,1280,39,288.5,289,1641245182.0,bdb15868-ee85-4ac1-8b26-3b99b30cb337
f1,1280,39,280.24,281,1641245202.0,0b78140e-729c-4d46-8d7d-43949268b268
f1,1280,39,280.51,281,1641245212.0,0870932c-ad22-44fc-8246-7bf35f4e9fa1
f1,1280,39,282.21,283,1641245222.0,caa16283-cfee-4d85-9698-2ab5ba3d2c73
f1,1280,39,288.78,289,1641245233.0,f62dca08-8340-478d-8cda-b44dec148e1f
f1,1280,39,288.92,289,1641245253.0,f8f25b7e-a7ba-4d76-b822-465cd0194e03
f1,1280,39,280.45,281,1641245304.0,d745f1d6-2a6a-4c75-8786-e271c3f5b136
f1,1280,39,289.64,290,1641245314.0,363679b9-f84a-49e8-a04f-14b3ce68bb9c
