Function,Memory_Size,Max_Memory_Used,Duration,Billed_Duration,UTC_Timestamp,RequestId
f1,128,38,2831.41,2832,1642831649.0,76b857d8-5d02-4c05-b209-029fbf483512
f1,128,38,2795.25,2796,1642831661.0,cb41a701-5fee-4302-ab0c-72f259d4535c
f1,128,38,2815.3,2816,1642831674.0,a1b4d7b0-eee2-4287-b3ef-5694bd7ce82a
f1,128,38,2759.01,2760,1642831686.0,546273fc-fe08-49b6-8a1e-75a141ef828d
f1,128,38,2754.16,2755,1642831699.0,3834f5c8-9fc7-4eb5-9914-fad4cf1c6627
f1,128,38,2753.05,2754,1642831711.0,bbe32c11-150b-4dd7-b957-5d9a8225b64a
f1,128,38,2768.54,2769,1642831724.0,dd8e792e-82b3-46f6-9d06-df5c56df27a7
f1,128,38,2801.15,2802,1642831736.0,c2ce25c3-cdea-41d2-aa15-12d34d5bec2f
f1,128,38,2724.93,2725,1642831749.0,b9ae6e4b-afcb-4a02-bc72-e65696801c49
f1,128,38,2766.89,2767,1642831761.0,ca024e85-af92-46ab-b8be-574e12fd3597
f1,128,38,2799.55,2800,1642831774.0,f4a7d159-6774-4b8b-9f79-69ce4ef6a7d3
f1,128,38,2840.24,2841,1642831786.0,42ca22b6-2422-4528-9012-f557e75146a3
f1,128,38,2762.66,2763,1642831799.0,75b64e04-6d93-4c44-86df-cb80081bb7df
f1,128,36,2914.64,2915,1642831812.0,498a4c0c-43ba-4d21-be23-11812a2a861f
f1,128,36,2924.44,2925,1642831824.0,cd90fbb5-ec81-4bda-9acd-57d5239ebf97
f1,128,36,2924.4,2925,1642831837.0,33dd541c-92bb-4d21-ab79-fa766be7b4f8
f1,128,36,2888.93,2889,1642831849.0,92df46d4-ab33-4440-9102-bb3c99b0a1e5
f1,128,36,2918.01,2919,1642831862.0,954cd2c2-6636-4711-9fa9-1194525bd765
f1,128,36,2923.93,2924,1642831874.0,7baa8e40-66c6-48bc-89b9-7676b71dd02d
f1,128,37,2942.68,2943,1642831887.0,5f19d262-bd94-43dc-983f-e2910e06f2d4
f1,128,37,2756.28,2757,1642831899.0,864c9d4f-b1a5-4d2f-86f6-80ff4ede98c4
f1,128,37,2927.32,2928,1642831912.0,71edee88-7585-4012-ab0f-25a08e9119e8
f1,128,37,2925.1,2926,1642831924.0,bdcd5fb0-bddd-42ea-9239-d55f481a900b
f1,128,37,2896.0,2896,1642831937.0,b6f16fa9-825e-47a6-b656-c0824438ac61
f1,128,37,2902.31,2903,1642831950.0,890a1b75-28e3-4693-9856-b0d96ac8df7f
f1,128,37,2889.45,2890,1642831962.0,39580e1d-60c8-4965-87d6-04b98ad19656
f1,128,37,2918.36,2919,1642831975.0,e7ce9b0a-699c-4a11-935a-a3b1c9db0b8a
f1,128,37,2895.91,2896,1642831987.0,51de55c8-ce81-4eab-82cc-b224685ac167
f1,128,37,2899.72,2900,1642832000.0,b380ccc8-e7ae-4f3f-b702-51d24d35e862
f1,128,37,2916.06,2917,1642832012.0,17b4d9f2-6b20-49be-a66d-09cdd80ad335
f1,128,37,2912.01,2913,1642832025.0,5943739c-7ae9-482a-9407-dd78110e7027
f1,128,37,2912.15,2913,1642832037.0,ab959f84-2b4d-4e17-8f44-f964cbcb2075
f1,128,37,2911.87,2912,1642832050.0,b3975aa1-16b6-41f3-bfc5-e6cca0ea51b1
f1,128,37,2900.93,2901,1642832063.0,13c28ef4-e907-4190-a66a-3950f604f7ae
f1,128,37,2908.97,2909,1642832075.0,f06ab06a-4b08-4349-9da5-6fd109bfe788
f1,128,37,2830.86,2831,1642832088.0,2ca4ced6-d85a-485e-96b9-1bc4dba3b5fa
f1,128,37,2913.16,2914,1642832100.0,78a7419c-365f-4df6-96b1-fa257681c490
f1,128,37,2911.72,2912,1642832113.0,bd1bd00c-5f77-4c9e-9e32-3bd1ce94058e
f1,128,37,2902.58,2903,1642832125.0,ca58a2ff-e2ac-4729-83a3-c7bf4ecf5b1c
f1,128,37,2903.81,2904,1642832138.0,32890532-28e6-44ec-9595-581524853ede
f1,192,36,1898.77,1899,1642832181.0,c29c47d8-e7d9-4541-a86e-7964db65c27a
f1,192,36,1788.63,1789,1642832193.0,2973e3c9-151a-4982-8e54-d459e3935a07
f1,192,36,1878.12,1879,1642832205.0,966ecb16-0072-4866-be4a-3130c4d1de3e
f1,192,36,1887.9,1888,1642832218.0,9816b521-113e-478d-9f52-9abf044a48c2
f1,192,36,1867.31,1868,1642832230.0,d719f5d6-d7a9-4b8f-89d1-265f5295cf8d
f1,192,36,1873.85,1874,1642832243.0,09dbf089-c253-40d3-8499-d7d4a3007511
f1,192,36,1889.08,1890,1642832256.0,062bf9b4-3379-4e9a-97bf-2654046240cf
f1,192,36,1878.35,1879,1642832268.0,2e9af2a6-b4fe-49f2-940e-8f531a5eb76f
f1,192,36,1900.12,1901,1642832281.0,e756adb0-34e0-4278-84b9-ad66719c3b3a
f1,192,36,1893.64,1894,1642832293.0,43c99173-96ea-4338-8b5c-a651d74267f0
f1,192,36,1873.97,1874,1642832306.0,2c30bf00-2eae-4e9b-bff9-c5d77a35941b
f1,192,36,1924.32,1925,1642832318.0,b2e4dc4a-9b31-4d76-9129-4b0fa619b745
f1,192,36,1871.09,1872,1642832331.0,e5ed473a-6c17-4215-9853-b03fe8a7832f
f1,192,36,1874.62,1875,1642832343.0,fa21c34c-2990-4ef1-be01-b9f0599ef29a
f1,192,37,1863.85,1864,1642832356.0,b85f714f-b3e9-41a8-815e-f6d5d5d3cf89
f1,192,37,1890.17,1891,1642832368.0,ce1e5866-4d34-4982-b5a7-a53f007aac92
f1,192,37,1878.2,1879,1642832381.0,9cfb6b33-9e33-4d1c-b5a4-de2a522ae698
f1,192,37,1869.0,1869,1642832394.0,31901786-955b-4460-978a-397e912f3da3
f1,192,37,1901.72,1902,1642832406.0,edfbe618-3c19-4fb9-8c22-a05995eef277
f1,192,37,1905.61,1906,1642832419.0,7882b301-b58a-45b8-98b4-c868920c73c3
f1,192,37,1910.22,1911,1642832431.0,5891c1ed-58b8-4713-a37d-d1856e60f0f0
f1,192,37,1893.8,1894,1642832444.0,d60a0f81-f653-4844-a479-b5a54f0b3c09
f1,192,37,1901.2,1902,1642832456.0,5a73a156-e4b5-4f30-aa0b-1bca9f6aeb86
f1,192,37,1879.68,1880,1642832469.0,e1d55dc2-1c83-49de-b09a-b149285d3ce8
f1,192,37,1898.36,1899,1642832481.0,3c246647-d2d4-46b1-84bf-313366d906d7
f1,192,37,1891.3,1892,1642832494.0,238329ac-a461-42b9-a048-5c74d71cb79a
f1,192,37,1894.13,1895,1642832506.0,05bbae43-6982-4754-87c4-a626b5ef8ce1
f1,192,37,1901.2,1902,1642832519.0,1d38cbfe-56a3-48f2-893d-a8deaec507b0
f1,192,37,1901.02,1902,1642832532.0,57c0b26f-918b-4dd3-b2f0-eba207087b9b
f1,192,37,1888.02,1889,1642832544.0,547d671b-adac-4c0f-a341-a2e7ed0628d1
f1,192,37,1886.84,1887,1642832557.0,833bd84c-9a84-4e59-8561-3e1032e66e12
f1,192,37,1887.64,1888,1642832569.0,12fc4b65-d298-477c-904a-66ce84b5e4f8
f1,192,37,1904.0,1904,1642832582.0,817ff8b2-11e8-4ff7-a241-25f871cf5b53
f1,192,37,1884.83,1885,1642832594.0,c2b1b0a0-42a5-4bb3-966d-a5d74a0a2941
f1,192,37,1887.98,1888,1642832607.0,381cf43d-5c0f-4051-a2ad-a316dacd6d70
f1,192,37,1868.91,1869,1642832619.0,a2919789-34ff-4d2c-83fa-fe31d448e2e6
f1,192,37,1892.65,1893,1642832632.0,4d38219c-54ad-4c47-9d37-9bf5a563ae9d
